Business_ID,Annual_Revenue,Requested_Loan_Amount,GST_Compliance,Past_Defaults,Bank_Transactions,Market_Trend,Credit_Score,Sanctioned_Loan_Amount,Difference
2856,6040348,1650304,86,1,Stable,Stable,536,1208069,442235
2857,1623286,335181,94,0,Stable,Growth,618,335181,0
2858,2497885,574355,96,0,High Volume,Growth,697,574355,0
2859,2441828,518554,98,0,Stable,Growth,650,518554,0
2860,1780764,751236,87,0,High Volume,Growth,673,534229,217007
2861,3792920,961363,97,0,Stable,Stable,573,758584,202779
2862,3740729,1068586,94,0,High Volume,Declining,600,1068586,0
2863,500000,246051,96,0,Stable,Stable,571,100000,146051
2864,5629168,433393,99,0,Stable,Stable,613,433393,0
2865,524398,141368,98,0,High Volume,Growth,678,141368,0
2866,4529114,1804072,84,1,High Volume,Growth,629,1358734,445338
2867,4883458,576360,87,0,High Volume,Growth,671,576360,0
2868,828380,269380,93,0,Stable,Stable,598,165676,103704
2869,1427376,225182,92,0,Low Volume,Growth,597,225182,0
2870,818670,360486,83,0,Low Volume,Growth,589,163734,196752
2871,1669547,329226,94,0,Stable,Stable,569,329226,0
2872,1549701,306962,97,0,Low Volume,Growth,622,306962,0
2873,3699575,1180857,88,0,Low Volume,Growth,579,739915,440942
2874,5656110,750019,91,0,Stable,Declining,516,750019,0
2875,6055921,1079164,96,0,Stable,Declining,553,1079164,0
2876,1264599,300322,87,1,Low Volume,Growth,526,252919,47403
2877,1677177,350760,89,0,Stable,Growth,611,350760,0
2878,515684,147586,92,1,Stable,Growth,576,103136,44450
2879,1040596,332822,96,0,Stable,Growth,643,312178,20644
2880,4290360,1308561,97,0,Unstable,Growth,581,858072,450489
2881,7220727,2486643,93,0,Stable,Growth,625,2166218,320425
2882,738607,139218,90,0,High Volume,Growth,676,139218,0
2883,1234317,131938,91,0,High Volume,Growth,683,131938,0
2884,1941314,761701,90,2,Stable,Stable,483,388262,373439
2885,2480892,1073857,77,0,Stable,Stable,543,496178,577679
2886,1037492,171863,82,0,High Volume,Growth,627,171863,0
2887,2783581,649107,96,0,Low Volume,Growth,610,649107,0
2888,1357192,372354,97,0,Stable,Stable,608,372354,0
2889,1959967,568385,91,0,Stable,Declining,539,391993,176392
2890,3069507,1064415,89,0,High Volume,Growth,672,920852,143563
2891,1992973,136960,93,0,Stable,Growth,610,136960,0
2892,1398473,523958,93,0,Stable,Stable,594,279694,244264
2893,1816300,141466,98,0,Low Volume,Declining,520,141466,0
2894,1847437,481682,87,0,Unstable,Declining,443,369487,112195
2895,1474738,623006,92,0,High Volume,Growth,659,442421,180585
2896,1611963,407902,92,0,High Volume,Growth,679,407902,0
2897,7123557,834100,88,1,Stable,Declining,477,834100,0
2898,3105656,1531912,88,0,Unstable,Growth,544,621131,910781
2899,1565343,704684,87,1,High Volume,Growth,640,469602,235082
2900,3462715,1375013,98,1,Low Volume,Stable,520,692543,682470
2901,1518061,357018,95,1,Stable,Stable,563,303612,53406
2902,5068217,672707,95,0,Stable,Declining,537,672707,0
2903,2664998,1262236,92,1,Unstable,Stable,494,532999,729237
2904,1819656,526896,92,0,Stable,Growth,641,526896,0
2905,2836761,1229906,86,0,Low Volume,Growth,593,567352,662554
2906,564276,115080,97,0,Stable,Declining,525,112855,2225
2907,804991,161706,94,0,Low Volume,Growth,611,161706,0
2908,762883,376478,95,1,Stable,Stable,531,152576,223902
2909,2222970,633157,97,0,Low Volume,Stable,542,444594,188563
2910,7928798,898435,89,0,Stable,Stable,586,898435,0
2911,11816886,1758986,92,0,Stable,Stable,585,1758986,0
2912,3303328,881575,89,1,High Volume,Growth,635,881575,0
2913,2959928,204566,92,0,High Volume,Stable,620,204566,0
2914,500000,129070,91,0,Stable,Declining,513,100000,29070
2915,1284475,306377,87,0,High Volume,Stable,597,256895,49482
2916,1055762,423045,88,0,High Volume,Declining,562,211152,211893
2917,1206606,253054,88,0,Stable,Stable,573,241321,11733
2918,1733209,852994,94,0,Unstable,Growth,589,346641,506353
2919,1359092,178512,86,1,Stable,Declining,454,178512,0
2920,500000,157972,97,0,Stable,Growth,656,150000,7972
2921,3606788,325926,87,0,High Volume,Growth,654,325926,0
2922,840545,319608,85,0,High Volume,Stable,608,252163,67445
2923,2401004,1194834,90,0,Stable,Growth,604,720301,474533
2924,10420297,4362065,94,0,Low Volume,Growth,592,2084059,2278006
2925,950261,285142,84,0,Unstable,Growth,560,190052,95090
2926,500000,134067,97,1,Low Volume,Growth,577,100000,34067
2927,1577255,671538,88,0,High Volume,Stable,619,473176,198362
2928,4783905,2254120,86,0,Stable,Stable,553,956781,1297339
2929,9498818,4703273,95,0,Stable,Stable,573,1899763,2803510
2930,741448,169378,84,0,Unstable,Declining,429,148289,21089
2931,2950129,1463007,93,0,Low Volume,Growth,609,885038,577969
2932,1366484,164206,87,0,Low Volume,Growth,574,164206,0
2933,1821628,298924,98,1,Stable,Declining,491,298924,0
2934,16444057,1480907,94,1,Stable,Stable,559,1480907,0
2935,595778,102642,87,0,Stable,Stable,569,102642,0
2936,2429004,960846,91,0,Stable,Stable,584,485800,475046
2937,2882460,1250457,97,1,Low Volume,Growth,570,576492,673965
2938,4726186,1892845,86,1,High Volume,Stable,569,945237,947608
2939,2144435,716198,91,1,Unstable,Growth,524,428887,287311
2940,2536867,713582,99,1,Low Volume,Growth,557,507373,206209
2941,1449430,534719,88,0,Stable,Declining,526,289886,244833
2942,2459089,555447,88,1,Low Volume,Growth,564,491817,63630
2943,1506721,645764,87,0,Low Volume,Growth,597,301344,344420
2944,3260064,1156461,97,1,Stable,Growth,611,978019,178442
2945,1475211,536995,87,0,Low Volume,Growth,599,295042,241953
2946,2680946,780614,85,0,High Volume,Declining,549,536189,244425
2947,1936881,868406,92,0,Stable,Growth,611,581064,287342
2948,4880900,797571,92,0,High Volume,Declining,588,797571,0
2949,1902891,421522,89,0,High Volume,Growth,652,421522,0
2950,500000,199970,88,0,Low Volume,Declining,474,100000,99970
2951,5441347,1478615,95,1,Stable,Growth,596,1088269,390346
2952,960697,432454,87,1,Stable,Growth,568,192139,240315
2953,1175245,241959,86,0,Stable,Growth,597,235049,6910
2954,1231164,266176,86,0,Stable,Growth,615,266176,0
2955,5953861,2678827,92,0,Stable,Stable,581,1190772,1488055
2956,500000,129483,92,0,Low Volume,Stable,543,100000,29483
2957,24402565,6887772,85,0,Low Volume,Declining,462,4880513,2007259
2958,4615106,921838,89,0,Stable,Declining,502,921838,0
2959,2370452,413647,97,0,Low Volume,Growth,616,413647,0
2960,1897570,654997,94,0,Stable,Growth,642,569271,85726
2961,2491619,258950,99,0,Low Volume,Growth,629,258950,0
2962,3008337,1340734,83,0,Stable,Growth,607,902501,438233
2963,3322315,1331057,96,0,Stable,Growth,636,996694,334363
2964,3092479,420072,91,0,Low Volume,Declining,499,420072,0
2965,2130068,771743,94,0,Stable,Growth,629,639020,132723
2966,1693197,543829,87,1,Low Volume,Stable,474,338639,205190
2967,1756759,233721,82,0,Low Volume,Declining,468,233721,0
2968,1696492,293394,94,1,Stable,Growth,579,293394,0
2969,4911137,1149422,87,0,Stable,Stable,580,982227,167195
2970,3187812,1162465,87,0,Unstable,Stable,504,637562,524903
2971,500000,168713,94,1,High Volume,Declining,526,100000,68713
2972,3350837,970086,90,1,Low Volume,Growth,540,670167,299919
2973,2317012,917038,94,1,Stable,Stable,535,463402,453636
2974,1953304,763882,86,0,Low Volume,Stable,518,390660,373222
2975,1453064,476658,92,1,Stable,Stable,528,290612,186046
2976,4873340,1969539,87,0,Stable,Stable,562,974668,994871
2977,4231306,848032,90,1,High Volume,Stable,599,846261,1771
2978,1068427,477119,92,0,Unstable,Growth,559,213685,263434
2979,2745961,897132,87,1,High Volume,Declining,520,549192,347940
2980,911343,382822,94,0,Stable,Growth,612,273402,109420
2981,657569,194526,83,1,Stable,Growth,559,131513,63013
2982,1200953,178098,87,0,Low Volume,Growth,585,178098,0
2983,3952721,1162434,83,1,Stable,Growth,566,790544,371890
2984,4250300,922316,95,2,High Volume,Declining,521,850060,72256
2985,2989056,1087641,92,0,Stable,Stable,587,597811,489830
2986,3541556,935350,87,0,High Volume,Declining,576,708311,227039
2987,2996461,1277244,96,0,High Volume,Declining,603,898938,378306
2988,1186852,421490,96,0,Stable,Growth,619,356055,65435
2989,2801143,1002935,93,1,Stable,Stable,558,560228,442707
2990,3761497,555648,94,0,High Volume,Growth,690,555648,0
2991,3625247,1786929,93,0,High Volume,Declining,574,725049,1061880
2992,5132640,2200639,95,0,Stable,Stable,591,1026528,1174111
2993,3494298,1415373,93,0,Low Volume,Growth,587,698859,716514
2994,2626489,521612,94,0,Low Volume,Growth,621,521612,0
2995,4667435,1358383,98,0,High Volume,Stable,628,1358383,0
2996,1941134,216818,95,0,Low Volume,Growth,597,216818,0
2997,979209,286237,91,0,High Volume,Stable,627,286237,0
2998,1740262,201262,95,1,Stable,Growth,579,201262,0
2999,1092608,326545,94,0,Low Volume,Stable,540,218521,108024
3000,1155285,395021,95,0,Stable,Growth,633,346585,48436
3001,1766278,398451,99,0,Stable,Stable,581,353255,45196
3002,1051853,288571,88,0,Unstable,Growth,565,210370,78201
3003,1549791,688175,87,1,High Volume,Growth,608,464937,223238
3004,500000,49427,97,0,High Volume,Growth,689,49427,0
3005,2351667,955435,85,0,Low Volume,Growth,557,470333,485102
3006,1984672,251735,94,1,Low Volume,Declining,464,251735,0
3007,1031298,68600,95,0,Stable,Growth,624,68600,0
3008,3359815,448564,84,0,Stable,Growth,601,448564,0
3009,4197737,1655039,88,2,High Volume,Growth,601,1259321,395718
3010,547957,127294,95,1,Low Volume,Growth,565,109591,17703
3011,1077140,476779,97,0,Stable,Growth,639,323142,153637
3012,1071624,306611,94,0,Stable,Growth,625,306611,0
3013,934790,56099,89,0,High Volume,Growth,648,56099,0
3014,3849985,1434201,99,0,Stable,Stable,608,1154995,279206
3015,1697962,169125,95,1,Stable,Growth,600,169125,0
3016,1604605,650219,90,0,High Volume,Stable,636,481381,168838
3017,500000,62823,94,1,Low Volume,Growth,581,62823,0
3018,3296377,677244,89,0,High Volume,Growth,674,677244,0
3019,735711,288820,99,0,Low Volume,Growth,620,220713,68107
3020,2080141,997228,94,0,Low Volume,Stable,549,416028,581200
3021,2475373,537516,87,0,Low Volume,Stable,527,495074,42442
3022,5888588,2492228,86,0,Stable,Growth,624,1766576,725652
3023,695888,94541,91,0,Stable,Declining,521,94541,0
3024,500000,206615,90,1,Stable,Stable,522,100000,106615
3025,2296920,794441,91,0,Low Volume,Growth,592,459384,335057
3026,8372047,1144748,96,0,High Volume,Growth,684,1144748,0
3027,5342248,994335,94,1,High Volume,Stable,598,994335,0
3028,2344840,256284,96,0,High Volume,Stable,621,256284,0
3029,1338006,297486,89,0,Low Volume,Growth,597,267601,29885
3030,3781752,535654,97,0,Low Volume,Declining,516,535654,0
3031,909966,309206,93,0,High Volume,Growth,695,272989,36217
3032,2902509,1444077,98,1,Stable,Growth,584,580501,863576
3033,2970902,164600,80,0,Stable,Stable,531,164600,0
3034,4630465,1358643,88,0,High Volume,Growth,659,1358643,0
3035,18033254,5556947,98,0,Stable,Stable,607,5409976,146971
3036,2713996,1252221,88,0,High Volume,Growth,667,814198,438023
3037,1319587,366452,84,0,High Volume,Growth,672,366452,0
3038,1942605,572419,92,0,High Volume,Growth,679,572419,0
3039,500000,131122,96,0,High Volume,Growth,704,131122,0
3040,1137370,194498,90,0,High Volume,Growth,653,194498,0
3041,1429127,107489,83,0,Unstable,Stable,476,107489,0
3042,1303716,304934,89,1,Stable,Growth,572,260743,44191
3043,2239770,164995,81,1,High Volume,Declining,491,164995,0
3044,1026909,305733,81,1,Stable,Stable,523,205381,100352
3045,4861339,915303,91,0,High Volume,Stable,626,915303,0
3046,1983088,575336,96,0,Stable,Growth,656,575336,0
3047,1968062,217340,94,1,Low Volume,Growth,542,217340,0
3048,1525273,716396,95,0,Stable,Growth,617,457581,258815
3049,2244857,1015875,86,1,Stable,Stable,506,448971,566904
3050,3836529,519844,94,1,Stable,Stable,557,519844,0
3051,990828,202674,93,0,Stable,Growth,619,202674,0
3052,1171162,381883,86,0,High Volume,Stable,628,351348,30535
3053,1555051,144711,90,0,Stable,Declining,502,144711,0
3054,675564,141568,81,0,Unstable,Growth,546,135112,6456
3055,1029510,167811,92,0,Low Volume,Stable,560,167811,0
3056,1354609,625806,81,1,Low Volume,Declining,418,270921,354885
3057,3990836,1730545,89,0,High Volume,Growth,660,1197250,533295
3058,2446207,760586,97,0,Stable,Growth,656,733862,26724
3059,2314888,657789,95,0,Low Volume,Growth,587,462977,194812
3060,3916537,1836177,98,0,High Volume,Growth,679,1174961,661216
3061,1776406,834187,93,0,Low Volume,Growth,594,355281,478906
3062,2709763,1317483,95,0,High Volume,Growth,704,1083905,233578
3063,1825606,194282,82,2,Unstable,Growth,467,194282,0
3064,2451694,299722,93,0,High Volume,Growth,692,299722,0
3065,1243938,441015,92,0,Stable,Growth,637,373181,67834
3066,500000,146823,84,0,High Volume,Growth,664,146823,0
3067,1780806,103838,88,0,High Volume,Stable,606,103838,0
3068,6188470,482012,90,0,Low Volume,Stable,547,482012,0
3069,4159778,1870387,93,1,High Volume,Stable,586,831955,1038432
3070,4292234,1892840,86,0,Low Volume,Declining,494,858446,1034394
3071,5330228,1123462,98,1,Unstable,Growth,547,1066045,57417
3072,2128496,959894,97,1,Unstable,Growth,521,425699,534195
3073,2321798,736367,92,2,Low Volume,Declining,424,464359,272008
3074,1209695,499190,95,0,Unstable,Growth,581,241939,257251
3075,1539767,373153,92,0,High Volume,Stable,619,373153,0
3076,3244971,327837,91,0,Unstable,Growth,566,327837,0
3077,5194482,1273568,97,0,High Volume,Stable,635,1273568,0
3078,1773460,453624,96,0,High Volume,Declining,577,354692,98932
3079,1383115,412064,93,0,High Volume,Stable,632,412064,0
3080,1983597,193425,96,0,Low Volume,Growth,603,193425,0
3081,3207381,1591281,100,0,High Volume,Stable,660,962214,629067
3082,624631,99854,97,0,High Volume,Growth,699,99854,0
3083,500000,69674,94,0,Stable,Declining,520,69674,0
3084,1276421,366411,81,0,Stable,Growth,608,366411,0
3085,746708,217847,97,0,High Volume,Declining,581,149341,68506
3086,1320456,327367,86,0,Stable,Stable,556,264091,63276
3087,1761675,700004,94,0,Stable,Growth,627,528502,171502
3088,1379734,389767,91,0,Stable,Stable,561,275946,113821
3089,6337368,2055607,95,0,Stable,Growth,641,1901210,154397
3090,2575092,967426,96,1,Unstable,Stable,501,515018,452408
3091,2521538,154473,91,0,Low Volume,Stable,533,154473,0
3092,3261722,1000663,91,0,High Volume,Growth,671,978516,22147
3093,797258,357082,97,1,High Volume,Growth,638,239177,117905
3094,4552966,263275,93,0,Unstable,Declining,468,263275,0
3095,1866151,433566,90,0,Stable,Growth,640,433566,0
3096,3390149,1582530,82,0,Low Volume,Growth,556,678029,904501
3097,841141,175731,84,1,Stable,Stable,504,168228,7503
3098,572056,146691,89,0,Low Volume,Stable,533,114411,32280
3099,3814468,1875550,93,2,High Volume,Declining,501,762893,1112657
3100,2679465,374310,89,0,Low Volume,Growth,578,374310,0
3101,963530,76470,93,1,Low Volume,Growth,547,76470,0
3102,988822,431858,82,1,High Volume,Growth,612,296646,135212
3103,4878497,2150487,96,0,Stable,Declining,542,975699,1174788
3104,765642,200931,97,0,Stable,Growth,643,200931,0
3105,7378924,2076379,93,0,Low Volume,Stable,567,1475784,600595
3106,964633,411043,93,1,Unstable,Growth,517,192926,218117
3107,3304228,1263377,95,0,Stable,Declining,539,660845,602532
3108,1524391,258105,97,0,Stable,Growth,645,258105,0
3109,3212468,185045,88,0,Low Volume,Declining,473,185045,0
3110,1282996,341104,89,0,High Volume,Stable,611,341104,0
3111,1740644,759809,99,0,Low Volume,Stable,583,348128,411681
3112,2048740,928337,95,0,High Volume,Stable,617,614622,313715
3113,889353,427158,87,0,Stable,Stable,564,177870,249288
3114,3586400,1598830,90,0,Unstable,Stable,513,717280,881550
3115,1315108,409024,94,0,Stable,Stable,570,263021,146003
3116,1651377,412964,89,0,High Volume,Declining,579,330275,82689
3117,894948,356800,85,1,Low Volume,Growth,528,178989,177811
3118,500000,191460,91,0,Stable,Stable,555,100000,91460
3119,1701767,497196,91,0,High Volume,Declining,558,340353,156843
3120,13661502,1219935,92,0,High Volume,Growth,671,1219935,0
3121,3714236,1733570,94,0,High Volume,Stable,646,1114270,619300
3122,1952442,497914,98,0,High Volume,Growth,690,497914,0
3123,1606691,343029,97,0,Stable,Growth,625,343029,0
3124,2018717,672849,96,1,Stable,Growth,599,403743,269106
3125,3071557,1084957,94,0,Low Volume,Growth,597,614311,470646
3126,770928,111638,96,0,Stable,Declining,530,111638,0
3127,4835318,2062855,82,1,High Volume,Growth,597,967063,1095792
3128,3514139,634203,90,0,High Volume,Growth,659,634203,0
3129,3522032,471980,86,1,High Volume,Stable,557,471980,0
3130,2815867,655759,82,0,Unstable,Growth,529,563173,92586
3131,2014121,762852,82,1,High Volume,Stable,568,402824,360028
3132,3396612,1645510,88,0,Stable,Stable,582,679322,966188
3133,3183371,1318478,96,0,Low Volume,Growth,628,955011,363467
3134,1493701,706755,93,1,Unstable,Declining,449,298740,408015
3135,1253084,141940,90,1,High Volume,Stable,587,141940,0
3136,2151090,176453,94,1,High Volume,Growth,643,176453,0
3137,6846281,2060506,83,0,High Volume,Declining,546,1369256,691250
3138,735801,132911,93,0,High Volume,Growth,673,132911,0
3139,612914,259033,87,0,Stable,Stable,557,122582,136451
3140,2262110,797155,86,0,Stable,Stable,539,452422,344733
3141,2065143,1005369,93,0,Low Volume,Growth,587,413028,592341
3142,2277692,375037,96,0,Stable,Growth,630,375037,0
3143,2410061,647349,93,0,Stable,Stable,579,482012,165337
3144,1658523,457020,92,0,High Volume,Stable,619,457020,0
3145,6529825,1029293,92,0,Low Volume,Growth,616,1029293,0
3146,550883,173827,96,0,Low Volume,Growth,602,165264,8563
3147,1021929,254950,87,0,Stable,Growth,592,204385,50565
3148,1825558,458260,94,0,High Volume,Growth,688,458260,0
3149,532559,113558,86,0,Unstable,Stable,511,106511,7047
3150,1722550,99250,84,0,Low Volume,Growth,572,99250,0
3151,7490725,2134429,81,1,High Volume,Growth,619,2134429,0
3152,2016168,404971,92,0,Stable,Stable,568,403233,1738
3153,2384645,120649,94,1,High Volume,Growth,628,120649,0
3154,723509,136435,82,0,High Volume,Declining,560,136435,0
3155,1210944,212379,90,2,High Volume,Stable,543,212379,0
3156,1468633,333456,94,1,Stable,Growth,572,293726,39730
3157,1537745,168127,92,1,High Volume,Growth,636,168127,0
3158,5527881,1539281,88,0,Stable,Growth,634,1539281,0
3159,3097645,1120103,80,0,High Volume,Growth,639,929293,190810
3160,814911,271841,91,0,High Volume,Growth,671,244473,27368
3161,2414985,994225,79,1,Low Volume,Growth,517,482997,511228
3162,2953724,748485,89,1,Stable,Growth,574,590744,157741
3163,4936264,1399881,86,1,Stable,Growth,586,987252,412629
3164,7021115,2911522,89,0,High Volume,Stable,621,2106334,805188
3165,880218,213423,86,1,Low Volume,Declining,437,176043,37380
3166,1036452,379051,95,0,Unstable,Growth,591,207290,171761
3167,725008,178041,79,0,Stable,Growth,597,145001,33040
3168,1644232,391296,94,0,High Volume,Declining,582,328846,62450
3169,2879383,1128985,84,1,Stable,Growth,557,575876,553109
3170,4368226,562089,98,0,High Volume,Growth,680,562089,0
3171,1865872,377585,84,0,High Volume,Growth,672,377585,0
3172,1535124,231616,93,0,Stable,Declining,548,231616,0
3173,2238701,473708,89,0,High Volume,Growth,678,473708,0
3174,1016510,156206,93,0,Unstable,Declining,455,156206,0
3175,10549943,3278211,96,0,Low Volume,Growth,627,3164982,113229
3176,547913,224193,92,0,High Volume,Stable,617,164373,59820
3177,2298558,928562,82,0,Unstable,Stable,499,459711,468851
